arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 2:;;;;;Cox;cap.;;;;;Dia 2: De Cardiff en 24 dias vap. ing. Racilia, cap. Cox, trip.;ing.;Racilia;;;vap.;1884_08_05;Cardiff;;
;;N/A: ;;;Villamil;cap.;;;;;cap. Villamil. trip. 41, tons. 1172 con carga general,;;;;;;1884_08_05;;;
;;N/A: ;;;Luzárraga;cap.;;;;;cap. Luzárraga, trip. 38, tons. 1163, con carga geneFOR;;;;;;1884_08_07;;;
Dia 6:;;N/A: ;;;Zaragoza;cap.;;;;;Dia 6: De Barcelona y escalas en 30 dias vap. esp, Cristóbal Colon, cap. Zaragoza, trip. 58, tons. 1,741, con carga;esp;Cristóbal Colon;;;vap.;1884_08_07;Barcelona;;
;;;;;Reinolds;cap.;;;;;"Washington; cap. Reinolds, trip. 65, tons. 1.687: con";;;;;;1884_08_08;Washington;;
Día 1:;;N/A:  | N/A: ;;;Ojeda;cap.;;;;;"-Cayo Hueso en un dia vivero amer. Aardu Kuigslaud, cap. Ojeda, trip. 8, tons. 38; en lastre á M.";amer.;Aardu Kuigslaud;;;vivero;1884_08_08;Cayo Hueso;;
Día 4:;;;;;;cap.;;;;;Nueva York en 4 dias, vap. amer. Niagara. cap.;amer.;Niagara;;;vap.;1884_08_08;Nueva York;;
;;N/A: ;;;Antich;cap.;;;;;Guiami 10, cap. Antich, trip. 12, tons. 120, con frutos, á J. M. Avendaño y Co;;Guiami 10;;;;1884_08_10;;;
;;;;;Luzárraga;cap.;;;;;esp. Español, cap. Luzárraga, trip. 29 tons. 818. con;esp.;;;;;1884_08_12;;;
Día 35:;;N/A: ;;;Savoie;cap.;;;;;Santa Cruz de Tenerife en 35 dias, brea, esp. Victoria, cap. Savoie, trip. 14, tons. 504, con carga general;esp.;Victoria;;;brea;1884_08_12;Santa Cruz de Tenerife;;
;;N/A: ;;;Lazarraga;cap.;;;;;cap. Lazarraga, trip. 40, tons., 1460, con carga general, á Deulofeu, Hijo y Ca;;;;;;1884_08_13;;;
Día ;;;;;Baker;cap.;;;;;-Cárdenas en dia vap. am. Niágara, cap. Baker, trip;am.;Niágara;;;vap.;1884_08_13;Cárdenas;;
Día 5:;;;;;;cap.;;;;;Nueva York en 5 dias vap. am, City of Merida, cap.;am;City of Merida;;;vap.;1884_08_13;Nueva York;;
;;N/A: ;;;García;cap.;;;;;cap. García, trip. 43, tons. 386 con carga general, á;;;;;;1884_08_16;;;
;;;;;Ojeda;cap.;;;;;cap. Ojeda, trip. 10. tons. 38, en lastre, á M. Suarez,;;;;;;1884_08_16;;;
